datetime,open_price,high_price,low_price,close_price,volume
2024-08-16 10:00:00,224.080002,224.8698,224.020004,224.75,1313410
2024-08-16 10:15:00,224.75,225.020004,224.38,224.39,1046292
2024-08-16 10:30:00,224.38,224.66,224.25999,224.5,1144615
2024-08-16 10:45:00,224.508,224.56,223.96609,224.16,1155164
2024-08-16 11:00:00,224.14,224.50999,223.995,224.495,889170
2024-08-16 11:15:00,224.425,225.020004,224.25,224.91,1311775
2024-08-16 11:30:00,224.91,225.67999,224.91,225.63,1410279
2024-08-16 11:45:00,225.63,226.039993,225.44,225.91499,1361656
2024-08-16 12:00:00,225.91,226.24001,225.784,226.235,1104190
2024-08-16 12:15:00,226.24001,226.4456,226.10001,226.34,1192606
2024-08-16 12:30:00,226.35001,226.69,226.31,226.66,1501231
2024-08-16 12:45:00,226.64999,226.8271,226.46001,226.6073,1037463
2024-08-16 13:00:00,226.61,226.66,226.36,226.61,732485
2024-08-16 13:15:00,226.6001,226.655,226.36011,226.55,1229183
2024-08-16 13:30:00,226.55,226.67,226.39999,226.524,417010
2024-08-16 13:45:00,226.52,226.57001,225.96001,226.14,699575
2024-08-16 14:00:00,226.14,226.1503,225.63,225.75999,739743
2024-08-16 14:15:00,225.7569,226.0,225.7569,225.99001,1167634
2024-08-16 14:30:00,225.985,226.17999,225.82001,225.85001,593758
2024-08-16 14:45:00,225.86501,226.16499,225.7636,226.13,494591
2024-08-16 15:00:00,226.12399,226.19,225.97,226.11,575378
2024-08-16 15:15:00,226.11,226.21001,225.8,225.96001,700309
2024-08-16 15:30:00,225.96049,226.14,225.82001,225.82001,938074
2024-08-16 15:45:00,225.83,226.14,225.53999,226.10001,2314280
2024-08-19 09:30:00,225.69501,225.69501,224.45,225.039993,3353822
2024-08-19 09:45:00,225.059998,225.065002,224.116,224.38,1753803
2024-08-19 10:00:00,224.39999,224.52,224.11,224.24969,1405686
2024-08-19 10:15:00,224.25,224.28999,223.039993,224.16,3156878
2024-08-19 10:30:00,224.16,224.35001,223.49001,223.56641,1055551
2024-08-19 10:45:00,223.57001,224.27991,223.55499,224.21001,1086422
2024-08-19 11:00:00,224.21001,224.73,224.089996,224.47,1175568
2024-08-19 11:15:00,224.48,224.61,223.92999,224.43021,875512
2024-08-19 11:30:00,224.4276,224.64999,224.050003,224.25,724027
2024-08-19 11:45:00,224.25999,224.395,223.75,223.8647,790424
2024-08-19 12:00:00,223.88,224.27,223.8,224.22,1150863
2024-08-19 12:15:00,224.22,224.46001,224.17,224.425,714288
2024-08-19 12:30:00,224.41,224.44,224.11501,224.405,626434
2024-08-19 12:45:00,224.39999,224.465,224.27,224.3633,610244
2024-08-19 13:00:00,224.36,224.42999,223.75,223.868,717383
2024-08-19 13:15:00,223.87,224.17999,223.815,224.024994,695692
2024-08-19 13:30:00,224.029999,224.22,223.8,224.22,746149
2024-08-19 13:45:00,224.245,224.35001,224.13,224.315,584582
2024-08-19 14:00:00,224.3,224.545,224.28,224.476,727565
2024-08-19 14:15:00,224.47501,224.66,224.39,224.64,1498476
2024-08-19 14:30:00,224.645,224.7803,224.58,224.77,753038
2024-08-19 14:45:00,224.77499,224.92,224.71001,224.785,693549
2024-08-19 15:00:00,224.78,224.81,224.67,224.765,656732
2024-08-19 15:15:00,224.77,224.95,224.73,224.92999,711237
2024-08-19 15:30:00,224.925,225.28,224.89,225.22,1077313
2024-08-19 15:45:00,225.22,225.97,225.029999,225.89999,3789980
2024-08-20 09:30:00,225.77,227.17,225.45,226.28999,3412655
2024-08-20 09:45:00,226.28999,227.155,226.105,227.020004,1699143
2024-08-20 10:00:00,227.020004,227.080002,226.050003,226.59,1358883
2024-08-20 10:15:00,226.60001,226.89,226.13,226.66,1222719
2024-08-20 10:30:00,226.67999,226.69,225.71001,225.78999,1250181
2024-08-20 10:45:00,225.78999,226.32001,225.785,225.96001,971145
2024-08-20 11:00:00,225.96001,226.48,225.86,226.44,662370
2024-08-20 11:15:00,226.42,226.53,226.21001,226.21001,728018
2024-08-20 11:30:00,226.205,226.71001,226.14999,226.21001,661873
2024-08-20 11:45:00,226.21001,226.9756,226.089996,226.9268,666676
2024-08-20 12:00:00,226.92,227.095001,226.83,227.029999,703077
2024-08-20 12:15:00,227.039993,227.039993,226.60001,226.89999,540601
2024-08-20 12:30:00,226.895,227.089996,226.812,226.95,591546
2024-08-20 12:45:00,226.93961,226.99001,226.46001,226.52,442085
2024-08-20 13:00:00,226.53,226.59441,226.11,226.5,589122
2024-08-20 13:15:00,226.52,226.78999,226.38,226.71001,463878
2024-08-20 13:30:00,226.7,226.73,226.35001,226.71001,409119
2024-08-20 13:45:00,226.67999,226.78999,226.5808,226.75999,409141
2024-08-20 14:00:00,226.75,227.029999,226.65041,227.014999,571365
2024-08-20 14:15:00,227.020004,227.11,226.91,227.014999,601649
2024-08-20 14:30:00,227.029999,227.059998,226.7601,226.7899,418961
2024-08-20 14:45:00,226.78999,226.85001,226.5202,226.52499,500621
2024-08-20 15:00:00,226.52,226.53999,226.265,226.39,631612
2024-08-20 15:15:00,226.37,226.53999,226.19,226.485,748025
2024-08-20 15:30:00,226.48,226.8286,226.39,226.64999,810671
2024-08-20 15:45:00,226.66,226.92999,226.39999,226.49001,1770867
2024-08-21 09:30:00,226.49001,226.8,225.91,226.78999,4006697
2024-08-21 09:45:00,226.778,227.069901,226.50999,227.0569,1465384
2024-08-21 10:00:00,227.070007,227.67,226.78,226.97501,1561383
2024-08-21 10:15:00,226.9899,227.60001,226.6636,227.22501,1126335
2024-08-21 10:30:00,227.23,227.91,226.7514,227.77319,1338924
2024-08-21 10:45:00,227.78999,227.98,225.88,226.28,1707867
2024-08-21 11:00:00,226.25999,226.88499,225.95,226.88499,964141
2024-08-21 11:15:00,226.87,226.98,226.4725,226.49001,744671
2024-08-21 11:30:00,226.49989,226.58,226.3,226.39,659723
2024-08-21 11:45:00,226.39999,226.59,225.758,226.21001,877793
2024-08-21 12:00:00,226.205,226.21001,225.63499,225.95,685199
2024-08-21 12:15:00,225.92999,226.28,225.89,226.24001,549375
2024-08-21 12:30:00,226.25,226.41,226.1001,226.11,559864
2024-08-21 12:45:00,226.11,226.504,226.070007,226.42,479991
2024-08-21 13:00:00,226.42,226.46001,226.19,226.2,476825
2024-08-21 13:15:00,226.2018,226.21001,225.9201,226.00010681,544454
2024-08-21 13:30:00,226.0099945,226.14,225.83,225.905,529800
2024-08-21 13:45:00,225.89999,226.24001,225.89,226.14999,548518
2024-08-21 14:00:00,226.17,226.42,225.86,226.2715,699478
2024-08-21 14:15:00,226.25999,226.45,226.21001,226.45,788918
2024-08-21 14:30:00,226.45,226.58,225.99001,226.205,699638
2024-08-21 14:45:00,226.205,226.48599,226.059998,226.416,530473
2024-08-21 15:00:00,226.41,226.48,225.92999,225.96001,807622
2024-08-21 15:15:00,225.96001,225.97501,225.3302,225.77,946494
2024-08-21 15:30:00,225.78,225.785,225.19099,225.39999,1091069
2024-08-21 15:45:00,225.39999,226.56,225.36,226.39999,2743096
2024-08-22 09:30:00,227.60001,227.8,226.84,226.94501,2834495
2024-08-22 09:45:00,226.95,228.34,226.69,227.92999,2736934
2024-08-22 10:00:00,227.96001,228.2899,226.92999,227.24001,2089606
2024-08-22 10:15:00,227.23,227.25,226.55,226.77,1176804
2024-08-22 10:30:00,226.75999,227.050003,226.37,226.83,817665
2024-08-22 10:45:00,226.85001,226.98,226.46001,226.785,730355
2024-08-22 11:00:00,226.785,227.21001,226.69,227.10989,1016078
2024-08-22 11:15:00,227.089996,227.15401,226.14,226.17999,949378
2024-08-22 11:30:00,226.14,226.27,224.9201,225.14999,1285809
2024-08-22 11:45:00,225.17,225.72,225.056595,225.50999,841323
2024-08-22 12:00:00,225.50999,226.0,225.49001,225.78,609041
2024-08-22 12:15:00,225.78,226.44,225.58,226.42999,665033
2024-08-22 12:30:00,226.435,226.61,226.25,226.52499,675099
2024-08-22 12:45:00,226.52499,226.53,225.32001,225.505,734807
2024-08-22 13:00:00,225.50999,225.75999,225.084793,225.19,976899
2024-08-22 13:15:00,225.2,225.8,225.16,225.645,486893
2024-08-22 13:30:00,225.63,225.82001,224.5118,224.821,1355336
2024-08-22 13:45:00,224.81,224.84,224.0099945,224.39,1029106
2024-08-22 14:00:00,224.39999,224.57001,223.89999,224.55,896788
2024-08-22 14:15:00,224.55009,224.87,224.35049,224.85989,670383
2024-08-22 14:30:00,224.86,224.86,224.56,224.7,581943
2024-08-22 14:45:00,224.69,224.92,224.34,224.39999,554359
2024-08-22 15:00:00,224.42,224.94,224.42,224.75999,650550
2024-08-22 15:15:00,224.755,224.85001,224.14999,224.32001,865960
2024-08-22 15:30:00,224.34,224.53,224.10001,224.4577,1200772
2024-08-22 15:45:00,224.4514,224.92,224.029999,224.53,3673271
2024-08-23 09:30:00,225.65891,226.89,225.52,226.88049,2634361
2024-08-23 09:45:00,226.89,227.39,226.73,227.020004,1865030
2024-08-23 10:00:00,227.059998,228.21001,226.8,227.67,2488373
2024-08-23 10:15:00,227.66991,228.22,227.029999,227.97501,1618974
2024-08-23 10:30:00,227.99001,228.10001,227.039993,227.2662,1426207
2024-08-23 10:45:00,227.27,227.38,225.50999,226.2399,1835732
2024-08-23 11:00:00,226.2,226.23,225.19009,226.21429,1291364
2024-08-23 11:15:00,226.22,226.74001,225.84,225.95,904116
2024-08-23 11:30:00,225.96851,226.71001,225.89,226.059998,808461
2024-08-23 11:45:00,226.059998,226.16,225.61,225.84,729625
2024-08-23 12:00:00,225.85001,225.905,225.0401,225.24001,774168
2024-08-23 12:15:00,225.2399,225.67999,224.88,225.11501,879833
2024-08-23 12:30:00,225.11,225.39999,224.39,224.61,840877
2024-08-23 12:45:00,224.64999,225.465,224.34,225.2999,802832
2024-08-23 13:00:00,225.33,225.5399,225.14999,225.50999,489232
2024-08-23 13:15:00,225.505,225.99001,225.455,225.965,531185
2024-08-23 13:30:00,225.97,226.5,225.95,226.47,608600
2024-08-23 13:45:00,226.48129,226.505,226.050003,226.21001,643350
2024-08-23 14:00:00,226.22501,226.47,226.11,226.42999,453452
2024-08-23 14:15:00,226.435,226.55,226.17,226.4527,618334
2024-08-23 14:30:00,226.455,226.62,226.22,226.61,534181
2024-08-23 14:45:00,226.61,226.7,226.25,226.47,463352
2024-08-23 15:00:00,226.47,227.0,226.22,226.84,754537
2024-08-23 15:15:00,226.85001,227.10001,226.64,227.059998,999979
2024-08-23 15:30:00,227.065002,227.1669,226.42999,226.45,1103456
2024-08-23 15:45:00,226.465,227.10001,226.23,226.77361,2433162
2024-08-26 09:30:00,227.21001,227.21001,226.22009,226.54491,2594812
2024-08-26 09:45:00,226.5775,226.62,226.039993,226.34,960683
2024-08-26 10:00:00,226.35001,226.72,225.3,225.46001,1359929
2024-08-26 10:15:00,225.41,225.41,224.4772,224.95,1335680
2024-08-26 10:30:00,224.92,224.92,223.8905,224.11,1433484
2024-08-26 10:45:00,224.080002,224.85001,223.92999,224.82001,949518
2024-08-26 11:00:00,224.80659,225.10001,224.71001,224.7832,796858
2024-08-26 11:15:00,224.77,225.19,224.53999,225.070007,750649
2024-08-26 11:30:00,225.059998,225.39999,224.84,225.17,708539
2024-08-26 11:45:00,225.14,225.38,224.74001,224.87,602962
2024-08-26 12:00:00,224.84,225.17999,224.64,225.030106,1472019
2024-08-26 12:15:00,225.0,225.82001,224.99001,225.8105,552307
2024-08-26 12:30:00,225.811,226.080002,225.75,226.030106,510479
2024-08-26 12:45:00,226.039993,226.23,225.83,226.185,491566
2024-08-26 13:00:00,226.18871,226.39999,226.020004,226.28,631983
2024-08-26 13:15:00,226.27,226.38,225.95,226.12,458137
2024-08-26 13:30:00,226.13,226.425,225.67,225.92,734598
2024-08-26 13:45:00,225.9001,225.94,225.44299,225.60001,514941
2024-08-26 14:00:00,225.61,225.84,225.46001,225.7998,492472
2024-08-26 14:15:00,225.795,225.92999,225.56,225.87,509599
2024-08-26 14:30:00,225.86,226.16,225.7601,226.14,470685
2024-08-26 14:45:00,226.14,226.34,226.050095,226.325,559777
2024-08-26 15:00:00,226.31,226.42999,226.11501,226.36,645746
2024-08-26 15:15:00,226.36,226.67,226.25999,226.4301,768319
2024-08-26 15:30:00,226.42999,226.68851,226.28999,226.61,817134
2024-08-26 15:45:00,226.625,227.28,226.36,227.25999,2726279
2024-08-27 09:30:00,226.2101,226.25999,224.89,225.44,2738181
2024-08-27 09:45:00,225.435,226.84,224.94,226.745,1683640
2024-08-27 10:00:00,226.745,227.59,226.745,227.46201,2019489
2024-08-27 10:15:00,227.45,228.22,227.39999,227.97,2133986
2024-08-27 10:30:00,227.96001,228.23,227.6501,228.029999,1134593
2024-08-27 10:45:00,228.017395,228.32001,227.71001,228.3067,1272201
2024-08-27 11:00:00,228.32001,228.81,228.315,228.735,1375709
2024-08-27 11:15:00,228.75,228.78,228.36,228.63,809484
2024-08-27 11:30:00,228.57001,228.63,227.9859,228.6201,928645
2024-08-27 11:45:00,228.62,228.66,227.97701,228.16499,641052
2024-08-27 12:00:00,228.145,228.49001,228.050293,228.45351,742402
2024-08-27 12:15:00,228.4507,228.47,227.87,227.94,564966
2024-08-27 12:30:00,227.92999,228.19,227.55,227.71001,620479
2024-08-27 12:45:00,227.73,228.2,227.64999,228.089996,510850
2024-08-27 13:00:00,228.080399,228.25,227.83,228.21001,501917
2024-08-27 13:15:00,228.21001,228.53,228.14011,228.49001,517057
2024-08-27 13:30:00,228.5,228.664,228.070007,228.31979,544979
2024-08-27 13:45:00,228.3158,228.58,228.16,228.52499,430483
2024-08-27 14:00:00,228.53,228.58,228.25999,228.4599,497559
2024-08-27 14:15:00,228.46001,228.56,228.3282,228.4832,471272
2024-08-27 14:30:00,228.48,228.549,228.37,228.50999,415134
2024-08-27 14:45:00,228.5,228.50999,228.27,228.42999,415289
2024-08-27 15:00:00,228.42999,228.44501,228.089996,228.241,536907
2024-08-27 15:15:00,228.23,228.28999,228.089996,228.14999,517865
2024-08-27 15:30:00,228.14999,228.27,227.8869,228.10989,883906
2024-08-27 15:45:00,228.10989,228.2399,227.75,228.14,2512708
2024-08-28 09:30:00,228.050003,229.64,227.871,229.17999,3448097
2024-08-28 09:45:00,229.080002,229.10001,228.059998,228.60001,1536002
2024-08-28 10:00:00,228.60001,229.1199,228.282,228.8903,1557427
2024-08-28 10:15:00,228.92,229.66,228.81,229.64,1579588
2024-08-28 10:30:00,229.63,229.85001,228.5865,228.67,1766114
2024-08-28 10:45:00,228.66,228.74001,227.42999,227.49001,1719329
2024-08-28 11:00:00,227.44,227.71001,226.6604,226.78999,1482785
2024-08-28 11:15:00,226.8074,226.9597,226.33,226.81,1023503
2024-08-28 11:30:00,226.8,226.9099,226.25999,226.70399,1204773
2024-08-28 11:45:00,226.71001,226.89,226.38,226.83,855767
2024-08-28 12:00:00,226.82001,227.27,226.71111,227.22,1939933
2024-08-28 12:15:00,227.22,227.25999,226.64999,227.029999,1540267
2024-08-28 12:30:00,227.020004,227.42909,227.0099945,227.375,928058
2024-08-28 12:45:00,227.37,227.57201,227.080002,227.519,1145966
2024-08-28 13:00:00,227.515,227.75999,227.050095,227.13,618309
2024-08-28 13:15:00,227.13,227.5,227.095001,227.47,455275
2024-08-28 13:30:00,227.47,227.60001,227.050903,227.12,488792
2024-08-28 13:45:00,227.112,227.19,225.80791,225.895,725368
2024-08-28 14:00:00,225.895,226.3,225.6801,226.2,681096
2024-08-28 14:15:00,226.2,226.3,225.95,226.080002,582422
2024-08-28 14:30:00,226.080002,226.24001,225.965,226.078003,430362
2024-08-28 14:45:00,226.089996,227.2299,225.96001,227.16389,770008
2024-08-28 15:00:00,227.16,227.64,226.97,227.175,970753
2024-08-28 15:15:00,227.19,227.55,227.155,227.46001,846491
2024-08-28 15:30:00,227.45,227.53751,227.070007,227.3499,919244
2024-08-28 15:45:00,227.34,227.53999,226.34,226.49001,2687825
2024-08-29 09:30:00,230.28,231.45,228.88,230.97,8051995
2024-08-29 09:45:00,231.050003,231.66,230.24001,231.57001,3307052
2024-08-29 10:00:00,231.58,231.94,230.33,230.91521,2064030
2024-08-29 10:15:00,230.92,231.52,230.31,231.42,1615513
2024-08-29 10:30:00,231.42999,232.44,231.38,232.17,2497896
2024-08-29 10:45:00,232.17999,232.7249,231.9749,232.38,2037453
2024-08-29 11:00:00,232.34,232.81,232.17171,232.78,1445222
2024-08-29 11:15:00,232.86,232.89,231.99001,232.45,1534014
2024-08-29 11:30:00,232.4476,232.70911,231.75999,231.78999,1276007
2024-08-29 11:45:00,231.8,231.955,231.49001,231.6799,913640
2024-08-29 12:00:00,231.67,232.2,231.60001,232.19,2088987
2024-08-29 12:15:00,232.19,232.56,231.842,232.45,880856
2024-08-29 12:30:00,232.45,232.71001,232.34,232.42,1115108
2024-08-29 12:45:00,232.41,232.57001,232.0,232.53999,822314
2024-08-29 13:00:00,232.52,232.58,231.95,232.0050049,744874
2024-08-29 13:15:00,232.010498,232.32001,231.87,232.13,611900
2024-08-29 13:30:00,232.14,232.5,231.62,231.68851,1183711
2024-08-29 13:45:00,231.685,231.95,231.34,231.74001,1261781
2024-08-29 14:00:00,231.75,231.75,231.050003,231.32001,877661
2024-08-29 14:15:00,231.3,231.67999,230.55,230.836,1074078
2024-08-29 14:30:00,230.83,230.97,229.895,230.255,1694693
2024-08-29 14:45:00,230.3,230.75,229.85001,230.45,1238395
2024-08-29 15:00:00,230.42999,230.50999,229.6201,230.089996,1129561
2024-08-29 15:15:00,230.089996,230.74001,229.96001,230.14,1184761
2024-08-29 15:30:00,230.17,230.77,229.97,230.087997,1088210
2024-08-29 15:45:00,230.10001,230.5,229.33,229.81,3467126
2024-08-30 09:30:00,230.0,230.39999,229.47,229.815,3823522
2024-08-30 09:45:00,229.83,230.12,228.81,229.089996,2089964
2024-08-30 10:00:00,229.10001,229.32001,228.5401,228.7769,1757321
2024-08-30 10:15:00,228.77,229.2,228.60001,229.19501,1291462
2024-08-30 10:30:00,229.2,230.0099945,229.13,229.53,1371963
2024-08-30 10:45:00,229.5,229.88,228.58,228.69,1121869
2024-08-30 11:00:00,228.7,229.0,228.12,228.33,1359108
2024-08-30 11:15:00,228.3291,228.47,227.73,228.245,1114253
2024-08-30 11:30:00,228.22,228.60001,227.55,228.59,1071915
2024-08-30 11:45:00,228.56,228.77499,228.19,228.62,825073
2024-08-30 12:00:00,228.61,228.875,228.052094,228.69991,719286
2024-08-30 12:15:00,228.69,228.7,227.94,228.029999,640902
2024-08-30 12:30:00,228.020203,228.089996,227.53,227.67999,926072
2024-08-30 12:45:00,227.64,228.49001,227.48,228.35001,729481
2024-08-30 13:00:00,228.37,228.7,228.2,228.36,535491
2024-08-30 13:15:00,228.35001,228.37,227.92,228.14999,492306
2024-08-30 13:30:00,228.13499,228.315,228.029999,228.050003,473078
2024-08-30 13:45:00,228.050003,228.12,227.67931,227.75999,587551
2024-08-30 14:00:00,227.77,227.968,227.66,227.75,772070
2024-08-30 14:15:00,227.75,228.059998,227.7,227.99001,581834
2024-08-30 14:30:00,228.0,228.295,227.95,228.14999,685021
2024-08-30 14:45:00,228.155,228.69,228.14999,228.56,766100
2024-08-30 15:00:00,228.56,228.73,228.24001,228.61,827054
2024-08-30 15:15:00,228.61,229.050003,228.5,229.039993,1054382
2024-08-30 15:30:00,229.039993,229.074997,228.38,228.67999,1245589
2024-08-30 15:45:00,228.67999,229.85001,228.60001,228.86,5676911
2024-09-03 09:30:00,228.61,229.0,226.039993,226.054993,5257981
2024-09-03 09:45:00,226.039993,226.67999,225.3,226.16,2439133
2024-09-03 10:00:00,226.19,226.48,224.81,224.86,1859865
2024-09-03 10:15:00,224.87,225.64,224.73,225.31,1412805
2024-09-03 10:30:00,225.30499,225.30499,224.14,224.162,1644366
2024-09-03 10:45:00,224.17999,224.49001,223.50999,223.645,1947937
2024-09-03 11:00:00,223.655,224.53,223.655,224.45,1351479
2024-09-03 11:15:00,224.47,224.67,223.82001,223.855,1041018
2024-09-03 11:30:00,223.86,224.42999,223.57001,223.5993,942240
2024-09-03 11:45:00,223.61,224.020004,223.27,223.53999,977482
2024-09-03 12:00:00,223.55,223.92999,223.34,223.89,969750
2024-09-03 12:15:00,223.86501,224.31,223.73,223.89,830181
2024-09-03 12:30:00,223.88,224.029999,223.5891,223.7399,651040
2024-09-03 12:45:00,223.73,223.91,223.45,223.71001,607695
2024-09-03 13:00:00,223.72,224.050003,223.515,223.57001,578492
2024-09-03 13:15:00,223.5799,224.14999,223.53999,223.8315,683617
2024-09-03 13:30:00,223.8252,223.92,223.39999,223.495,734975
2024-09-03 13:45:00,223.48,223.55,223.17999,223.21001,641309
2024-09-03 14:00:00,223.24001,223.3,222.25999,222.39,1449839
2024-09-03 14:15:00,222.38,222.39999,221.84,222.13,1416165
2024-09-03 14:30:00,222.12,222.73,222.050003,222.14,955178
2024-09-03 14:45:00,222.14,222.38,221.825,221.935,849852
2024-09-03 15:00:00,221.94501,222.42,221.77,222.3436,1016698
2024-09-03 15:15:00,222.35001,222.715,222.16,222.45,1514732
2024-09-03 15:30:00,222.44,222.52499,221.57001,221.845,1658871
2024-09-03 15:45:00,221.8175,222.78,221.17,222.75,4991628
2024-09-04 09:30:00,221.66,221.755,219.39,220.19501,4769061
2024-09-04 09:45:00,220.185,220.62,219.039993,219.57001,2394393
2024-09-04 10:00:00,219.56,219.56,217.8019,218.64999,3691916
2024-09-04 10:15:00,218.64999,218.87,217.48,218.63499,2564338
2024-09-04 10:30:00,218.63,219.56,218.53999,219.55,1790003
2024-09-04 10:45:00,219.55,219.62,218.64999,219.45,1567503
2024-09-04 11:00:00,219.48,220.25,219.16,219.39999,1702057
2024-09-04 11:15:00,219.44,219.78,218.67999,218.6801,1105420
2024-09-04 11:30:00,218.69501,219.039993,218.020004,218.84,1138549
2024-09-04 11:45:00,218.85001,219.4595,218.82069,219.32001,878467
2024-09-04 12:00:00,219.315,219.57001,219.089996,219.19,759479
2024-09-04 12:15:00,219.19501,219.965,219.19501,219.92999,734585
2024-09-04 12:30:00,220.11,220.2,219.62,219.7,730866
2024-09-04 12:45:00,219.7,220.215,219.53999,220.215,803870
2024-09-04 13:00:00,220.21001,220.37,219.78999,220.14,703450
2024-09-04 13:15:00,220.145,220.7843,219.99001,220.12,840946
2024-09-04 13:30:00,220.1046,220.59,220.070007,220.34,700838
2024-09-04 13:45:00,220.35001,220.91,220.35001,220.88,769231
2024-09-04 14:00:00,220.875,221.11,220.52,220.88,847338
2024-09-04 14:15:00,220.89011,221.089996,220.39999,220.91,766788
2024-09-04 14:30:00,220.89999,221.14,220.5,220.78999,760817
2024-09-04 14:45:00,220.81,220.97,220.46001,220.50999,789914
2024-09-04 15:00:00,220.52,220.59,220.17,220.28,807039
2024-09-04 15:15:00,220.28999,220.589,220.2,220.55,877884
2024-09-04 15:30:00,220.55,221.27499,220.42,221.10989,1311418
2024-09-04 15:45:00,221.10001,221.4301,220.64,220.78999,3487321
2024-09-05 09:30:00,222.5,224.33,222.36,223.13499,5193802
2024-09-05 09:45:00,223.14999,224.85001,222.88,224.71001,1961921
2024-09-05 10:00:00,224.71001,225.23,223.88,224.22,1990234
2024-09-05 10:15:00,224.235,225.48,224.010101,225.059998,1558371
2024-09-05 10:30:00,225.080002,225.39,224.61,224.66,1102384
2024-09-05 10:45:00,224.63,224.7124,223.63,223.7,1082484
2024-09-05 11:00:00,223.7,223.82001,222.985,223.62,1258460
2024-09-05 11:15:00,223.63,223.87,222.38,222.48,1167589
2024-09-05 11:30:00,222.46001,222.64999,222.0,222.31,1010189
2024-09-05 11:45:00,222.34,222.63,221.89,221.97,845554
2024-09-05 12:00:00,221.98,222.74001,221.95621,222.21001,645827
2024-09-05 12:15:00,222.215,222.8196,221.98,222.7952,670338
2024-09-05 12:30:00,222.78999,223.14999,222.625,223.050003,586893
2024-09-05 12:45:00,223.089996,223.13499,222.7,222.825,727786
2024-09-05 13:00:00,222.83501,222.985,222.5,222.855,593335
2024-09-05 13:15:00,222.855,222.94,222.34,222.39,517299
2024-09-05 13:30:00,222.39771,223.27,222.37421,223.24001,728390
2024-09-05 13:45:00,223.24001,223.73,223.23,223.6001,707687
2024-09-05 14:00:00,223.63,223.75,223.3,223.32001,645145
2024-09-05 14:15:00,223.3,223.71001,223.17,223.3306,708790
2024-09-05 14:30:00,223.34,223.8,223.33,223.53,553129
2024-09-05 14:45:00,223.53,223.89999,223.2805,223.32001,623004
2024-09-05 15:00:00,223.33,223.3932,223.020004,223.039993,507108
2024-09-05 15:15:00,223.047501,223.065002,222.11,222.83,861823
2024-09-05 15:30:00,222.82001,223.37,222.029999,222.2099,946935
2024-09-05 15:45:00,222.185,222.42999,221.8101,222.39999,2479678
2024-09-06 09:30:00,224.0,225.020004,222.81,224.935,4139399
2024-09-06 09:45:00,224.92999,225.24001,223.94,224.070007,2731040
2024-09-06 10:00:00,224.044998,224.74001,223.089996,223.22,2068670
2024-09-06 10:15:00,223.25,223.74001,222.38,222.69,1898018
2024-09-06 10:30:00,222.67,223.020004,221.10001,221.15199,1947289
2024-09-06 10:45:00,221.17999,221.61,220.92999,221.39999,1272311
2024-09-06 11:00:00,221.41,222.5571,221.27,221.77,1753706
2024-09-06 11:15:00,221.75999,221.86,220.83,221.25,1179785
2024-09-06 11:30:00,221.25,222.067795,221.16,221.50999,934648
2024-09-06 11:45:00,221.2,221.45,220.82001,220.965,1374698
2024-09-06 12:00:00,220.955,221.35001,220.662,221.11,988784
2024-09-06 12:15:00,221.082001,221.24741,220.67999,220.6857,594474
2024-09-06 12:30:00,220.7,221.25,220.58,220.84,894803
2024-09-06 12:45:00,220.84,220.9848,220.46001,220.67999,835897
2024-09-06 13:00:00,220.67999,221.495,220.61,221.39999,842049
2024-09-06 13:15:00,221.41,221.64,220.91,220.98,846399
2024-09-06 13:30:00,220.95,221.089996,220.22,220.39,700916
2024-09-06 13:45:00,220.38,220.67999,220.080002,220.265,797780
2024-09-06 14:00:00,220.30791,220.52,219.81,220.18201,813189
2024-09-06 14:15:00,220.21001,220.50999,219.77,220.18781,688498
2024-09-06 14:30:00,220.19,220.33,219.82001,220.3201,865793
2024-09-06 14:45:00,220.32001,220.67909,219.91,220.53999,852902
2024-09-06 15:00:00,220.545,221.17,220.45,220.91,1128850
2024-09-06 15:15:00,220.9101,221.47,220.75999,221.059998,1076801
2024-09-06 15:30:00,221.0625,221.3878,220.7,220.78,1087220
2024-09-06 15:45:00,220.77,221.55,220.14,220.91,3511201
2024-09-09 09:30:00,220.89999,221.0,217.82001,218.039993,5998612
2024-09-09 09:45:00,218.395,219.64999,218.14,219.22,3386236
2024-09-09 10:00:00,219.22,220.13,219.13,219.89,2076211
2024-09-09 10:15:00,219.88,219.98,218.74001,218.875,2123899
2024-09-09 10:30:00,218.88,218.88,217.85001,218.059998,2153416
2024-09-09 10:45:00,218.050003,218.34959,217.105,217.2,2005833
2024-09-09 11:00:00,217.2,218.080002,217.050003,217.875,1273047
2024-09-09 11:15:00,217.87,219.0099945,217.82001,218.96001,1255185
2024-09-09 11:30:00,218.98,219.75999,218.92999,219.52,1347070
2024-09-09 11:45:00,219.53,219.91,219.28999,219.91,856561
2024-09-09 12:00:00,219.89,220.5,219.75999,219.77631,1276575
2024-09-09 12:15:00,219.75999,220.2429,219.6483,220.2039,888244
2024-09-09 12:30:00,220.2126,220.37,219.81,220.19,844358
2024-09-09 12:45:00,220.18381,220.61,219.94,220.14999,1653001
2024-09-09 13:00:00,220.16,220.77,219.89999,220.39,1172915
2024-09-09 13:15:00,220.38,220.92999,220.32001,220.84,1077715
2024-09-09 13:30:00,220.838,220.85001,219.5,219.53999,2046010
2024-09-09 13:45:00,219.565,220.36,218.4843,219.1694,3255157
2024-09-09 14:00:00,219.155,219.155,217.22,217.39,3631554
